56 000 38 000 ND NORTH DAKOTA                           217        423       11818
56 000 35 000 NM NEW MEXICO                             214        447       10795
56 000 26 000 MI MICHIGAN                               211        351        6844
56 000 57 000 FR Foreign                                206        348        7201
56 000 40 000 OK OKLAHOMA                               196        389        8150
56 000 17 000 IL ILLINOIS                               178        325        8040
56 000 20 000 KS KANSAS                                 173        337        6070
56 000 29 000 MO MISSOURI                               160        322        5556
56 000 27 000 MN MINNESOTA                              157        269        5772
56 000 51 000 VA VIRGINIA                               141        254        6514
56 000 37 000 NC NORTH CAROLINA                         136        231        3918
56 000 55 000 WI WISCONSIN                              133        226        5077
56 000 36 000 NY NEW YORK                               126        194        4187
56 000 19 000 IA IOWA                                   123        242        5158
56 000 39 000 OH OHIO                                   109        195        3819
56 000 02 000 AK ALASKA                                 107        195        6178
56 000 42 000 PA PENNSYLVANIA                           106        192        3814
56 000 05 000 AR ARKANSAS                               104        213        4156
56 000 22 000 LA LOUISIANA                              104        203        5780
56 000 13 000 GA GEORGIA                                 95        200        3882
56 000 47 000 TN TENNESSEE                               92        158        3235
56 000 18 000 IN INDIANA                                 80        166        2982
