10 000 31 000 NE NEBRASKA                                22         46        1578    21666
10 000 50 000 VT VERMONT                                 21         36         735    23749
10 000 16 000 ID IDAHO                                   16         33         632    26666
10 000 30 000 MT MONTANA                                 16         27         489    18749
10 000 38 000 ND NORTH DAKOTA                            12         28         368    27499
10 000 46 000 SD SOUTH DAKOTA                            11         19         407    28749
10 000 56 000 WY WYOMING                                 10         23         189    18332
11 000 96 000 DC DC Total Mig - US & For              25857      34189     1287356    29506
11 000 97 000 DC DC Total Mig - US                    23761      31745     1247214    31468
11 000 98 000 DC DC Total Mig - Foreign                2096       2444       40142     4278
11 000 11 000 DC DC Non-Migrants                     200735     340905    14093570    39975
11 000 24 000 MD MARYLAND                              6869      10976      341867    30941
11 000 51 000 VA VIRGINIA                              4568       5745      287409    44015
11 000 57 000 FR Foreign                               2096       2444       40142     4278
11 000 36 000 NY NEW YORK                              1598       1874       92853    32280
11 000 06 000 CA CALIFORNIA                            1332       1589       68149    28870
11 000 42 000 PA PENNSYLVANIA                           870        999       40283    25163
11 000 25 000 MA MASSACHUSETTS                          808        911       39820    28780
11 000 12 000 FL FLORIDA                                662        824       44422    27303
11 000 37 000 NC NORTH CAROLINA                         595        804       23733    24374
11 000 48 000 TX TEXAS                                  588        769       37283    26999
11 000 17 000 IL ILLINOIS                               563        664       27262    29329
11 000 34 000 NJ NEW JERSEY                             516        639       29837    29129
11 000 39 000 OH OHIO                                   466        557       18052    23635
